fiber_index,x,y,moisture,time_index
0,0,0,0.05,0
0,0,0,0.0543238135231691,1
0,0,0,0.0596938074088905,2
0,0,0,0.065128826906273,3
0,0,0,0.0702723583485112,4
0,0,0,0.0751437016038647,5
0,0,0,0.0796369934638718,6
0,0,0,0.0850679633396933,7
0,0,0,0.0904946541394208,8
0,0,0,0.0954660520331088,9
0,0,0,0.1002958152206869,10
0,0,0,0.1050759491573769,11
0,0,0,0.1104480606810267,12
0,0,0,0.1160000000268825,13
0,0,0,0.1211674113829688,14
0,0,0,0.125465536707313,15
0,0,0,0.130488209404445,16
0,0,0,0.1358334205357103,17
0,0,0,0.14139017427911,18
0,0,0,0.1464379040040248,19
0,0,0,0.1507010149232986,20
0,0,0,0.1558399592872156,21
0,0,0,0.1614231813974656,22
0,0,0,0.166803071184848,23
0,0,0,0.1716157625308103,24
0,0,0,0.1764185074631297,25
0,0,0,0.181203895800571,26
0,0,0,0.1868006240544149,27
0,0,0,0.1921787820971012,28
0,0,0,0.1967375857231192,29
0,0,0,0.1998526872789877,30
0,0,0,0.200099014853842,31
0,0,0,0.1999889645447111,32
0,0,0,0.1999981934131025,33
0,0,0,0.2000001772689106,34
0,0,0,0.2000000328393485,35
0,0,0,0.1999999968958884,36
0,0,0,0.1999999996686112,37
0,0,0,0.2000000000482625,38
0,0,0,0.2000000000095186,39
0,0,0,0.1999999999993009,40
0,0,0,0.1999999999998112,41
0,0,0,0.2000000000000099,42
0,0,0,0.2000000000000038,43
0,0,0,0.1999999999999991,44
0,0,0,0.1999999999999999,45
0,0,0,0.2,46
0,0,0,0.2,47
0,0,0,0.2,48
0,0,0,0.2,49
0,0,0,0.2,50
0,0,0,0.2,51
0,0,0,0.2,52
0,0,0,0.2,53
0,0,0,0.1999999999999999,54
0,0,0,0.2,55
0,0,0,0.2,56
0,0,0,0.2,57
0,0,0,0.2,58
0,0,0,0.1999999999999999,59
0,0,0,0.1999999999999999,60
0,0,0,0.1999999999999999,61
0,0,0,0.2,62
0,0,0,0.2,63
0,0,0,0.2,64
0,0,0,0.1999999999999999,65
0,0,0,0.2,66
0,0,0,0.1999999999999999,67
0,0,0,0.1999999999999999,68
0,0,0,0.2,69
0,0,0,0.1999999999999999,70
0,0,0,0.2,71
0,0,0,0.2,72
0,0,0,0.1999999999999999,73
0,0,0,0.2,74
0,0,0,0.2,75
0,0,0,0.1999999999999999,76
0,0,0,0.1999999999999999,77
0,0,0,0.1999999999999999,78
0,0,0,0.2,79
0,0,0,0.1999999999999999,80
0,0,0,0.1999999999999999,81
0,0,0,0.2,82
0,0,0,0.2,83
0,0,0,0.2,84
0,0,0,0.2,85
0,0,0,0.2,86
0,0,0,0.1999999999999999,87
0,0,0,0.2,88
0,0,0,0.2,89
0,0,0,0.1999999999999999,90
0,0,0,0.1999999999999999,91
0,0,0,0.2,92
0,0,0,0.2,93
0,0,0,0.1999999999999999,94
0,0,0,0.2,95
0,0,0,0.2,96
0,0,0,0.1999999999999999,97
0,0,0,0.2,98
0,0,0,0.2,99
1,1,0,0.05,0
1,1,0,0.0543238135231691,1
1,1,0,0.0596938074088905,2
1,1,0,0.065128826906273,3
1,1,0,0.0702723583485112,4
1,1,0,0.0751437016038647,5
1,1,0,0.0796369934638718,6
1,1,0,0.0850679633396933,7
1,1,0,0.0904946541394208,8
1,1,0,0.0954660520331088,9
1,1,0,0.1002958152206869,10
1,1,0,0.1050759491573769,11
1,1,0,0.1104480606810267,12
1,1,0,0.1160000000268825,13
1,1,0,0.1211674113829688,14
1,1,0,0.125465536707313,15
1,1,0,0.130488209404445,16
1,1,0,0.1358334205357103,17
1,1,0,0.14139017427911,18
1,1,0,0.1464379040040248,19
1,1,0,0.1507010149232986,20
1,1,0,0.1558399592872156,21
1,1,0,0.1614231813974656,22
1,1,0,0.166803071184848,23
1,1,0,0.1716157625308103,24
1,1,0,0.1764185074631297,25
1,1,0,0.181203895800571,26
1,1,0,0.1868006240544149,27
1,1,0,0.1921787820971012,28
1,1,0,0.1967375857231192,29
1,1,0,0.1998526872789877,30
1,1,0,0.200099014853842,31
1,1,0,0.1999889645447111,32
1,1,0,0.1999981934131025,33
1,1,0,0.2000001772689106,34
1,1,0,0.2000000328393485,35
1,1,0,0.1999999968958884,36
1,1,0,0.1999999996686112,37
1,1,0,0.2000000000482625,38
1,1,0,0.2000000000095186,39
1,1,0,0.1999999999993009,40
1,1,0,0.1999999999998112,41
1,1,0,0.2000000000000099,42
1,1,0,0.2000000000000038,43
1,1,0,0.1999999999999991,44
1,1,0,0.1999999999999999,45
1,1,0,0.2,46
1,1,0,0.2,47
1,1,0,0.2,48
1,1,0,0.2,49
1,1,0,0.2,50
1,1,0,0.2,51
1,1,0,0.2,52
1,1,0,0.2,53
1,1,0,0.1999999999999999,54
1,1,0,0.2,55
1,1,0,0.2,56
1,1,0,0.2,57
1,1,0,0.2,58
1,1,0,0.1999999999999999,59
1,1,0,0.1999999999999999,60
1,1,0,0.1999999999999999,61
1,1,0,0.2,62
1,1,0,0.2,63
1,1,0,0.2,64
1,1,0,0.1999999999999999,65
1,1,0,0.2,66
1,1,0,0.1999999999999999,67
1,1,0,0.1999999999999999,68
1,1,0,0.2,69
1,1,0,0.1999999999999999,70
1,1,0,0.2,71
1,1,0,0.2,72
1,1,0,0.1999999999999999,73
1,1,0,0.2,74
1,1,0,0.2,75
1,1,0,0.1999999999999999,76
1,1,0,0.1999999999999999,77
1,1,0,0.1999999999999999,78
1,1,0,0.2,79
1,1,0,0.1999999999999999,80
1,1,0,0.1999999999999999,81
1,1,0,0.2,82
1,1,0,0.2,83
1,1,0,0.2,84
1,1,0,0.2,85
1,1,0,0.2,86
1,1,0,0.1999999999999999,87
1,1,0,0.2,88
1,1,0,0.2,89
1,1,0,0.1999999999999999,90
1,1,0,0.1999999999999999,91
1,1,0,0.2,92
1,1,0,0.2,93
1,1,0,0.1999999999999999,94
1,1,0,0.2,95
1,1,0,0.2,96
1,1,0,0.1999999999999999,97
1,1,0,0.2,98
1,1,0,0.2,99
2,2,0,0.05,0
2,2,0,0.0543238135231691,1
2,2,0,0.0596938074088905,2
2,2,0,0.065128826906273,3
2,2,0,0.0702723583485112,4
2,2,0,0.0751437016038647,5
2,2,0,0.0796369934638718,6
2,2,0,0.0850679633396933,7
2,2,0,0.0904946541394208,8
2,2,0,0.0954660520331088,9
2,2,0,0.1002958152206869,10
2,2,0,0.1050759491573769,11
2,2,0,0.1104480606810267,12
2,2,0,0.1160000000268825,13
2,2,0,0.1211674113829688,14
2,2,0,0.125465536707313,15
2,2,0,0.130488209404445,16
2,2,0,0.1358334205357103,17
2,2,0,0.14139017427911,18
2,2,0,0.1464379040040248,19
2,2,0,0.1507010149232986,20
2,2,0,0.1558399592872156,21
2,2,0,0.1614231813974656,22
2,2,0,0.166803071184848,23
2,2,0,0.1716157625308103,24
2,2,0,0.1764185074631297,25
2,2,0,0.181203895800571,26
2,2,0,0.1868006240544149,27
2,2,0,0.1921787820971012,28
2,2,0,0.1967375857231192,29
2,2,0,0.1998526872789877,30
2,2,0,0.200099014853842,31
2,2,0,0.1999889645447111,32
2,2,0,0.1999981934131025,33
2,2,0,0.2000001772689106,34
2,2,0,0.2000000328393485,35
2,2,0,0.1999999968958884,36
2,2,0,0.1999999996686112,37
2,2,0,0.2000000000482625,38
2,2,0,0.2000000000095186,39
2,2,0,0.1999999999993009,40
2,2,0,0.1999999999998112,41
2,2,0,0.2000000000000099,42
2,2,0,0.2000000000000038,43
2,2,0,0.1999999999999991,44
2,2,0,0.1999999999999999,45
2,2,0,0.2,46
2,2,0,0.2,47
2,2,0,0.2,48
2,2,0,0.2,49
2,2,0,0.2,50
2,2,0,0.2,51
2,2,0,0.2,52
2,2,0,0.2,53
2,2,0,0.1999999999999999,54
2,2,0,0.2,55
2,2,0,0.2,56
2,2,0,0.2,57
2,2,0,0.2,58
2,2,0,0.1999999999999999,59
2,2,0,0.1999999999999999,60
2,2,0,0.1999999999999999,61
2,2,0,0.2,62
2,2,0,0.2,63
2,2,0,0.2,64
2,2,0,0.1999999999999999,65
2,2,0,0.2,66
2,2,0,0.1999999999999999,67
2,2,0,0.1999999999999999,68
2,2,0,0.2,69
2,2,0,0.1999999999999999,70
2,2,0,0.2,71
2,2,0,0.2,72
2,2,0,0.1999999999999999,73
2,2,0,0.2,74
2,2,0,0.2,75
2,2,0,0.1999999999999999,76
2,2,0,0.1999999999999999,77
2,2,0,0.1999999999999999,78
2,2,0,0.2,79
2,2,0,0.1999999999999999,80
2,2,0,0.1999999999999999,81
2,2,0,0.2,82
2,2,0,0.2,83
2,2,0,0.2,84
2,2,0,0.2,85
2,2,0,0.2,86
